#bin	frequency	peak0	peak1	peak2	peak3	peak4	peak5
3.86739	0.413191172196	0.0	7.18640310149e-215	1.86910574018e-126	2.67099732402e-61	2.25264774573e-18	0.413191172196
3.86789	0.407965531425	0.0	6.01725396565e-215	1.63062461243e-126	2.42807142268e-61	2.13719200996e-18	0.407965531425
3.86839	0.402793259037	0.0	5.03815349108e-215	1.42252661333e-126	2.20716980963e-61	2.02758973456e-18	0.402793259037
3.86889	0.397674003024	0.0	4.21823462333e-215	1.24094659575e-126	2.00630207166e-61	1.92354747961e-18	0.397674003024
3.86939	0.392607410851	0.0	3.53163941064e-215	1.08251037846e-126	1.82365709676e-61	1.82478634493e-18	0.392607410851
3.86989	0.387593129516	0.0	2.95670681334e-215	9.44272475241e-127	1.65758697481e-61	1.7310412583e-18	0.387593129516
3.87039	0.382630805594	0.0	2.47529209277e-215	8.23661710113e-127	1.50659233911e-61	1.64206029813e-18	0.382630805594
3.87089	0.377720085287	0.0	2.07219648106e-215	7.1843372153e-127	1.36930902014e-61	1.55760404887e-18	0.377720085287
3.87139	0.372860614476	0.0	1.73468927807e-215	6.26629484149e-127	1.24449589449e-61	1.47744498762e-18	0.372860614476
3.87189	0.36805203877	0.0	1.45210740938e-215	5.4653908698e-127	1.1310238223e-61	1.40136690049e-18	0.36805203877
3.87239	0.363294003549	0.0	1.21551990077e-215	4.76670102784e-127	1.02786557609e-61	1.32916432714e-18	0.363294003549
3.87289	0.358586154017	0.0	1.01744675438e-215	4.15719967636e-127	9.34086672277e-62	1.26064203241e-18	0.358586154017
3.87339	0.353928135245	0.0	8.51623413339e-216	3.62551863017e-127	8.48837024862e-62	1.19561450347e-18	0.353928135245
3.87389	0.34931959222	0.0	7.12803428322e-216	3.1617365695e-127	7.71343347785e-62	1.13390547143e-18	0.34931959222
3.87439	0.344760169888	0.0	5.96593135224e-216	2.75719516758e-127	7.0090223897e-62	1.07534745624e-18	0.344760169888
3.87489	0.340249513203	0.0	4.99313155551e-216	2.40433855036e-127	6.36873885139e-62	1.01978133365e-18	0.340249513203
3.87539	0.335787267165	0.0	4.1788237136e-216	2.09657313202e-127	5.78676331842e-62	9.67055923283e-19	0.335787267165
3.87589	0.331373076871	0.0	3.49720730858e-216	1.8281452441e-127	5.25780268131e-62	9.17027596755e-19	0.331373076871
3.87639	0.327006587554	0.0	2.92667831058e-216	1.59403430288e-127	4.777042798e-62	8.69559904899e-19	0.327006587554
3.87689	0.322687444628	0.0	2.44914718648e-216	1.38985954476e-127	4.34010529237e-62	8.2452322315e-19	0.322687444628
3.87739	0.318415293727	0.0	2.04946764898e-216	1.21179860941e-127	3.94300823667e-62	7.81794414234e-19	0.318415293727
3.87789	0.31418978075	0.0	1.71495817936e-216	1.05651646749e-127	3.58213036998e-62	7.41256507328e-19	0.31418978075
3.87839	0.3100105519	0.0	1.43500126985e-216	9.21103380888e-128	3.25417853549e-62	7.02798392895e-19	0.3100105519
3.87889	0.305877253725	0.0	1.20070777216e-216	8.03020749107e-128	2.95615804827e-62	6.66314532427e-19	0.305877253725
3.87939	0.301789533157	0.0	1.00463578405e-216	7.00053840883e-128	2.68534573045e-62	6.31704682398e-19	0.301789533157
3.87989	0.297747037553	0.0	8.40555219965e-217	6.1027053697e-128	2.43926537463e-62	5.98873631721e-19	0.297747037553
3.88039	0.293749414731	0.0	7.03250647648e-217	5.31985320778e-128	2.21566541743e-62	5.67730952067e-19	0.293749414731
3.88089	0.289796313011	0.0	5.88356176516e-217	4.63727850339e-128	2.01249862495e-62	5.3819076042e-19	0.289796313011
3.88139	0.285887381248	0.0	4.92217191577e-217	4.04215529631e-128	1.82790360921e-62	5.10171493277e-19	0.285887381248
3.88189	0.282022268874	0.0	4.11774571802e-217	3.52329571063e-128	1.66018801128e-62	4.83595691932e-19	0.282022268874
3.88239	0.278200625931	0.0	3.44467739653e-217	3.07094105441e-128	1.50781320113e-62	4.58389798298e-19	0.278200625931
3.88289	0.274422103107	0.0	2.88153481579e-217	2.67657952021e-128	1.36938035803e-62	4.34483960772e-19	0.274422103107
3.88339	0.270686351773	0.0	2.41037976153e-217	2.33278710416e-128	1.24361780719e-62	4.11811849632e-19	0.270686351773
3.88389	0.266993024015	0.0	2.01619882839e-217	2.0330887909e-128	1.12936949968e-62	3.90310481531e-19	0.266993024015
3.88439	0.263341772667	0.0	1.68642693058e-217	1.77183742643e-128	1.02558453285e-62	3.69920052623e-19	0.263341772667
3.88489	0.25973225135	0.0	1.41054837383e-217	1.54410802841e-128	9.31307617349e-63	3.50583779914e-19	0.25973225135
3.88539	0.256164114498	0.0	1.17976287416e-217	1.34560556943e-128	8.4567040581e-63	3.32247750431e-19	0.256164114498
3.88589	0.252637017395	0.0	9.86705958705e-218	1.17258451835e-128	7.678836053e-63	3.14860777838e-19	0.252637017395
3.88639	0.249150616203	0.0	8.25214901009e-218	1.02177864257e-128	6.97229803105e-63	2.9837426612e-19	0.249150616203
3.88689	0.245704567997	0.0	6.90132781487e-218	8.90339764847e-129	6.33056941464e-63	2.82742080013e-19	0.245704567997
3.88739	0.24229853079	0.0	5.77144468273e-218	7.75784333852e-129	5.74772382764e-63	2.67920421824e-19	0.24229853079
3.88789	0.238932163568	0.0	4.82639322702e-218	6.7594681324e-129	5.21837511943e-63	2.53867714355e-19	0.238932163568
3.88839	0.235605126319	0.0	4.03596278664e-218	5.88939020226e-129	4.73762827616e-63	2.40544489613e-19	0.235605126319
3.88889	0.232317080057	0.0	3.3748765277e-218	5.13114655469e-129	4.3010347784e-63	2.27913283039e-19	0.232317080057
3.88939	0.229067686855	0.0	2.82198634983e-218	4.47038362429e-129	3.90455200346e-63	2.15938532968e-19	0.229067686855
3.88989	0.225856609871	0.0	2.35959905668e-218	3.89458738674e-129	3.54450630737e-63	2.04586485087e-19	0.225856609871
3.89039	0.222683513374	0.0	1.97291240715e-218	3.39284795098e-129	3.21755945392e-63	1.93825101622e-19	0.222683513374
3.89089	0.219548062773	0.0	1.64954314394e-218	2.95565423228e-129	2.92067808831e-63	1.83623975041e-19	0.219548062773
3.89139	0.216449924641	0.0	1.37913201116e-218	2.5747148682e-129	2.65110598031e-63	1.73954246043e-19	0.216449924641
3.89189	0.21338876674	0.0	1.15301321256e-218	2.24280202809e-129	2.40633878624e-63	1.6478852562e-19	0.21338876674
3.89239	0.210364258048	0.0	9.63937806123e-219	1.95361519402e-129	2.18410110218e-63	1.56100821002e-19	0.210364258048
3.89289	0.207376068782	0.0	8.05842240967e-219	1.70166236318e-129	1.98232560095e-63	1.47866465284e-19	0.207376068782
3.89339	0.204423870421	0.0	6.73654675638e-219	1.48215644695e-129	1.79913406419e-63	1.40062050563e-19	0.204423870421
3.89389	0.201507335731	0.0	5.63132915832e-219	1.2909249256e-129	1.63282013809e-63	1.32665364398e-19	0.201507335731
3.89439	0.198626138788	0.0	4.70728813862e-219	1.12433106503e-129	1.48183365654e-63	1.2565532945e-19	0.198626138788
3.89489	0.195779954997	0.0	3.93474812762e-219	9.79205218162e-130	1.34476638976e-63	1.19011946128e-19	0.195779954997
3.89539	0.192968461117	0.0	3.28889021642e-219	8.52784921836e-130	1.22033908909e-63	1.127162381e-19	0.192968461117
3.89589	0.190191335282	0.0	2.74895798022e-219	7.42662665002e-130	1.10738971059e-63	1.06750200528e-19	0.190191335282
3.89639	0.187448257018	0.0	2.2975930603e-219	6.46740347081e-130	1.00486271042e-63	1.01096750887e-19	0.187448257018
3.89689	0.184738907269	0.0	1.92027932117e-219	5.63189570934e-130	9.11799314799e-64	9.57396822542e-20	0.184738907269
3.89739	0.182062968409	0.0	1.60487785507e-219	4.90417023999e-130	8.27328676118e-64	9.06636189238e-20	0.182062968409
3.89789	0.179420124271	0.0	1.34123799797e-219	4.27034296566e-130	7.50659834736e-64	8.58539742564e-20	0.179420124271
3.89839	0.176810060155	0.0	1.12087194198e-219	3.71831569298e-130	6.81074413305e-64	8.12969106347e-20	0.176810060155
3.89889	0.174232462855	0.0	9.36682555287e-220	3.23754674707e-130	6.17919977082e-64	7.69793014309e-20	0.174232462855
3.89939	0.171687020669	0.0	7.82735716188e-220	2.81885100589e-130	5.60603999708e-64	7.28886948813e-20	0.171687020669
3.89989	0.169173423423	0.0	6.54069887292e-220	2.45422558661e-130	5.08588379419e-64	6.90132797768e-20	0.169173423423
3.90039	0.166691362483	0.0	5.46536843321e-220	2.13669789799e-130	4.61384455642e-64	6.53418528758e-20	0.166691362483
3.90089	0.164240530773	0.0	4.56668460065e-220	1.86019319344e-130	4.18548480457e-64	6.18637879576e-20	0.164240530773
3.90139	0.16182062279	0.0	3.81565303724e-220	1.61941912553e-130	3.79677503541e-64	5.85690064314e-20	0.16182062279
3.90189	0.159431334619	0.0	3.18803455898e-220	1.40976512295e-130	3.44405632968e-64	5.54479494264e-20	0.159431334619
3.90239	0.157072363949	0.0	2.66356591883e-220	1.22721468958e-130	3.12400637628e-64	5.24915512871e-20	0.157072363949
3.90289	0.154743410087	0.0	2.225308173e-220	1.06826896848e-130	2.83360860176e-64	4.96912144057e-20	0.154743410087
3.90339	0.152444173968	0.0	1.85910175821e-220	9.29880126208e-131	2.57012412194e-64	4.70387853229e-20	0.152444173968
3.90389	0.150174358175	0.0	1.55311081947e-220	8.0939329746e-131	2.33106625873e-64	4.45265320363e-20	0.150174358175
3.90439	0.147933666947	0.0	1.29744218254e-220	7.04495991653e-131	2.11417738809e-64	4.21471224544e-20	0.147933666947
3.90489	0.145721806192	0.0	1.08382675354e-220	6.1317400379e-131	1.91740790673e-64	3.9893603939e-20	0.145721806192
3.90539	0.1435384835	0.0	9.05353125989e-221	5.33672994609e-131	1.73889712406e-64	3.77593838835e-20	0.1435384835
3.90589	0.141383408154	0.0	7.56244847622e-221	4.64465012103e-131	1.57695590398e-64	3.57382112726e-20	0.141383408154
3.90639	0.139256291142	0.0	6.31674197143e-221	4.04219319795e-131	1.43005089657e-64	3.38241591767e-20	0.139256291142
3.90689	0.137156845167	0.0	5.27606491398e-221	3.51776978559e-131	1.29679021456e-64	3.2011608133e-20	0.137156845167
3.90739	0.135084784657	0.0	4.40669921707e-221	3.06128699702e-131	1.17591042272e-64	3.0295230369e-20	0.135084784657
3.90789	0.133039825772	0.0	3.6804673677e-221	2.66395548938e-131	1.06626472006e-64	2.86699748266e-20	0.133039825772
3.90839	0.131021686422	0.0	3.07382274246e-221	2.31812134789e-131	9.66812205925e-65	2.71310529464e-20	0.131021686422
3.90889	0.129030086264	0.0	2.56708915798e-221	2.01711962012e-131	8.76608130874e-65	2.56739251738e-20	0.129030086264
3.90939	0.127064746722	0.0	2.14382519401e-221	1.7551467163e-131	7.94795042232e-65	2.42942881514e-20	0.127064746722
3.90989	0.125125390987	0.0	1.79029283375e-221	1.52714924926e-131	7.20594742518e-65	2.29880625624e-20	0.125125390987
3.91039	0.123211744028	0.0	1.4950133165e-221	1.32872719895e-131	6.53300986341e-65	2.17513815928e-20	0.123211744028
3.91089	0.1213235326	0.0	1.24839590035e-221	1.15604955823e-131	5.92272848155e-65	2.05805799811e-20	0.1213235326
3.91139	0.119460485248	0.0	1.04242757591e-221	1.00578085372e-131	5.36928699454e-65	1.94721836263e-20	0.119460485248
3.91189	0.117622332319	0.0	8.704137322e-222	8.75017141566e-132	4.86740739575e-65	1.84228997249e-20	0.117622332319
3.91239	0.115808805961	0.0	7.2676141478e-222	7.61230258196e-132	4.4123002938e-65	1.7429607412e-20	0.115808805961
3.91289	0.114019640134	0.0	6.06798186538e-222	6.62219262909e-132	3.99961981727e-65	1.64893488793e-20	0.114019640134
3.91339	0.112254570615	0.0	5.06620747836e-222	5.76068145889e-132	3.62542266849e-65	1.5599320948e-20	0.112254570615
3.91389	0.110513335	0.0	4.22968430806e-222	5.01108994355e-132	3.28613094578e-65	1.4756867071e-20	0.110513335
3.91439	0.108795672712	0.0	3.53117483959e-222	4.35889913472e-132	2.97849838849e-65	1.39594697451e-20	0.108795672712
3.91489	0.107101325005	0.0	2.94792733159e-222	3.79147089126e-132	2.69957973062e-65	1.32047433113e-20	0.107101325005
3.91539	0.105430034964	0.0	2.46093765156e-222	3.29780458562e-132	2.44670287773e-65	1.24904271235e-20	0.105430034964
3.91589	0.103781547514	0.0	2.05433248208e-222	2.86832523644e-132	2.21744364776e-65	1.18143790678e-20	0.103781547514
3.91639	0.10215560942	0.0	1.714853958e-222	2.49469901384e-132	2.00960284026e-65	1.11745694131e-20	0.10215560942
3.91689	0.100551969293	0.0	1.43142906811e-222	2.16967258604e-132	1.82118542015e-65	1.05690749787e-20	0.100551969293
3.91739	0.0989703775873	0.0	1.19480989109e-222	1.88693323092e-132	1.65038162147e-65	9.99607359958e-21	0.0989703775873
3.91789	0.0974105866079	0.0	9.97273022851e-223	1.64098703242e-132	1.49554979474e-65	9.45383887707e-21	0.0974105866079
3.91839	0.0958723505103	0.0	8.32368464585e-223	1.42705282715e-132	1.3552008374e-65	8.9407351992e-21	0.0958723505103
3.91889	0.0943554253023	0.0	6.94709839176e-223	1.24096986756e-132	1.22798406182e-65	8.45521301686e-21	0.0943554253023
3.91939	0.0928595688456	0.0	5.79799139665e-223	1.07911743008e-132	1.11267436839e-65	7.99580436319e-21	0.0928595688456
3.91989	0.0913845408564	0.0	4.83880330151e-223	9.38344825364e-133	1.00816060374e-65	7.56111860371e-21	0.0913845408564
3.92039	0.0899301029066	0.0	4.03817052905e-223	8.15910466457e-133	9.13434994726e-66	7.1498384054e-21	0.0899301029066
3.92089	0.0884960184239	0.0	3.36990475598e-223	7.09428824496e-133	8.27583559246e-66	6.7607159136e-21	0.0884960184239
3.92139	0.087082052692	0.0	2.81213964509e-223	6.16824252229e-133	7.49777403757e-66	6.39256912616e-21	0.087082052692
3.92189	0.0856879728502	0.0	2.34661814522e-223	5.36290787526e-133	6.79264825802e-66	6.04427845466e-21	0.0856879728502
3.92239	0.0843135478933	0.0	1.95809722052e-223	4.66257163544e-133	6.153641473e-66	5.71478346341e-21	0.0843135478933
3.92289	0.0829585486707	0.0	1.6338506766e-223	4.05356352084e-133	5.57457211179e-66	5.4030797768e-21	0.0829585486707
3.92339	0.0816227478853	0.0	1.36325393079e-223	3.523990537e-133	5.04983480158e-66	5.10821614675e-21	0.0816227478853
3.92389	0.080305920092	0.0	1.13743723155e-223	3.0635062383e-133	4.57434682091e-66	4.82929167179e-21	0.080305920092
3.92439	0.0790078416966	0.0	9.48996052738e-224	2.66310990251e-133	4.14349951401e-66	4.56545316022e-21	0.0790078416966
3.92489	0.0777282909537	0.0	7.91749243617e-224	2.31497174605e-133	3.75311420795e-66	4.31589262978e-21	0.0777282909537
3.92539	0.0764670479645	0.0	6.60537066261e-224	2.01228080823e-133	3.39940221651e-66	4.07984493704e-21	0.0764670479645
3.92589	0.0752238946746	0.0	5.51052547201e-224	1.74911256851e-133	3.0789285531e-66	3.85658552971e-21	0.0752238946746
3.92639	0.0739986148712	0.0	4.59700652489e-224	1.52031374069e-133	2.78857900982e-66	3.6454283156e-21	0.0739986148712
3.92689	0.0727909941807	0.0	3.83480699663e-224	1.32140201846e-133	2.52553029132e-66	3.44572364233e-21	0.0727909941807
3.92739	0.071600820065	0.0	3.19888175499e-224	1.14847883461e-133	2.28722292096e-66	3.25685638192e-21	0.071600820065
3.92789	0.0704278818185	0.0	2.66832759572e-224	9.98153447279e-134	2.07133666266e-66	3.07824411508e-21	0.0704278818185
3.92839	0.0692719705647	0.0	2.22569880903e-224	8.67476884395e-134	1.87576822555e-66	2.90933540989e-21	0.0692719705647
3.92889	0.068132879252	0.0	1.85643575382e-224	7.53884468225e-134	1.69861104012e-66	2.74960819021e-21	0.068132879252
3.92939	0.0670104026499	0.0	1.54838779606e-224	6.55145806942e-134	1.53813691392e-66	2.59856818892e-21	0.0670104026499
3.92989	0.065904337345	0.0	1.29141504081e-224	5.69321284598e-134	1.39277939272e-66	2.45574748198e-21	0.065904337345
3.93039	0.064814481736	0.0	1.07705585444e-224	4.94724206235e-134	1.26111866898e-66	2.32070309875e-21	0.064814481736
3.93089	0.0637406360295	0.0	8.98249318026e-225	4.29887864177e-134	1.14186789434e-66	2.19301570502e-21	0.0637406360295
3.93139	0.0626826022349	0.0	7.49103543666e-225	3.73536886646e-134	1.03386076565e-66	2.07228835466e-21	0.0626826022349
3.93189	0.0616401841596	0.0	6.24702281195e-225	3.24562312682e-134	9.36040266677e-67	1.95814530663e-21	0.0616401841596
3.93239	0.0606131874033	0.0	5.20943492262e-225	2.81999909416e-134	8.47448458074e-67	1.85023090372e-21	0.0606131874033
3.93289	0.0596014193529	0.0	4.34404611865e-225	2.45011310524e-134	7.67217218297e-67	1.74820851004e-21	0.0596014193529
3.93339	0.0586046891769	0.0	3.6223008889e-225	2.12867609317e-134	6.94559847261e-67	1.65175950411e-21	0.0586046891769
3.93389	0.057622807819	0.0	3.02037524777e-225	1.84935087468e-134	6.28763452523e-67	1.56058232461e-21	0.057622807819
3.93439	0.056655587993	0.0	2.51839337125e-225	1.60662801792e-134	5.69182045296e-67	1.47439156631e-21	0.056655587993
3.93489	0.0557028441757	0.0	2.09977382434e-225	1.39571787506e-134	5.15230280329e-67	1.3929171232e-21	0.0557028441757
3.93539	0.0547643926012	0.0	1.75068395896e-225	1.21245667765e-134	4.66377779787e-67	1.3159033768e-21	0.0547643926012
3.93589	0.0538400512539	0.0	1.45958459932e-225	1.05322486573e-134	4.22143986801e-67	1.24310842688e-21	0.0538400512539
3.93639	0.0529296398622	0.0	1.21685008589e-225	9.14876059126e-135	3.82093499427e-67	1.17430336277e-21	0.0529296398622
3.93689	0.0520329798915	0.0	1.01445121547e-225	7.94675286099e-135	3.45831840304e-67	1.10927157286e-21	0.0520329798915
3.93739	0.0511498945369	0.0	8.456906743e-226	6.90245264644e-135	3.13001621434e-67	1.04780809049e-21	0.0511498945369
3.93789	0.0502802087165	0.0	7.04982280272e-226	5.9951968806e-135	2.8327906731e-67	9.89718974209e-22	0.0502802087165
3.93839	0.049423749064	0.0	5.87666785912e-226	5.20702602863e-135	2.56370863001e-67	9.34820720714e-22	0.049423749064
3.93889	0.0485803439207	0.0	4.89858191966e-226	4.52233085612e-135	2.32011296914e-67	8.82939708714e-22	0.0485803439207
3.93939	0.0477498233288	0.0	4.08315521852e-226	3.92754528411e-135	2.09959670769e-67	8.33911672104e-22	0.0477498233288
3.93989	0.046932019023	0.0	3.40335842334e-226	3.41087932639e-135	1.8999795187e-67	7.87581200944e-22	0.046932019023
3.94039	0.0461267644228	0.0	2.8366501287e-226	2.96208688573e-135	1.71928645077e-67	7.43801268782e-22	0.0461267644228
3.94089	0.0453338946245	0.0	2.36423227999e-226	2.57226386543e-135	1.55572863979e-67	7.02432784932e-22	0.0453338946245
3.94139	0.0445532463933	0.0	1.97042902828e-226	2.23367264398e-135	1.40768582674e-67	6.6334417043e-22	0.0445532463933
3.94189	0.0437846581548	0.0	1.64216857106e-226	1.93958947512e-135	1.27369051302e-67	6.26410956405e-22	0.0437846581548
3.94239	0.0430279699867	0.0	1.3685509175e-226	1.68417182324e-135	1.15241360037e-67	5.91515403706e-22	0.0430279699867
3.94289	0.0422830236103	0.0	1.14048734119e-226	1.46234303349e-135	1.04265137665e-67	5.58546142666e-22	0.0422830236103
3.94339	0.0415496623821	0.0	9.50399640122e-227	1.26969207465e-135	9.43313721749e-68	5.27397831956e-22	0.0415496623821
3.94389	0.0408277312848	0.0	7.91969291337e-227	1.10238638779e-135	8.53413419639e-68	4.97970835516e-22	0.0408277312848
3.94439	0.0401170769187	0.0	6.59928228863e-227	9.57096129819e-136	7.72056473002e-68	4.70170916626e-22	0.0401170769187
3.94489	0.039417547493	0.0	5.49884343921e-227	8.30928324147e-136	6.98433326809e-68	4.43908948214e-22	0.039417547493
3.94539	0.0387289928163	0.0	4.58175949531e-227	7.21369624732e-136	6.31810915708e-68	4.19100638546e-22	0.0387289928163
3.94589	0.0380512642879	0.0	3.81750405694e-227	6.26236568381e-136	5.71525458174e-68	3.95666271492e-22	0.0380512642879
3.94639	0.0373842148886	0.0	3.18062897446e-227	5.43632337007e-136	5.16975927482e-68	3.73530460603e-22	0.0373842148886
3.94689	0.0367276991712	0.0	2.64992022287e-227	4.71909179138e-136	4.67618136135e-68	3.52621916267e-22	0.0367276991712
3.94739	0.0360815732513	0.0	2.20769397804e-227	4.09635750995e-136	4.22959376276e-68	3.32873225266e-22	0.0360815732513
3.94789	0.0354456947981	0.0	1.83920962693e-227	3.55568734007e-136	3.82553563981e-68	3.14220642065e-22	0.0354456947981
3.94839	0.0348199230244	0.0	1.5321803028e-227	3.08628169579e-136	3.45996840212e-68	2.96603891234e-22	0.0348199230244
3.94889	0.0342041186775	0.0	1.27636475496e-227	2.67876024941e-136	3.12923585596e-68	2.79965980396e-22	0.0342041186775
3.94939	0.033598144029	0.0	1.06322704854e-227	2.32497567418e-136	2.83002810234e-68	2.64253023164e-22	0.033598144029
3.94989	0.0330018628658	0.0	8.85652830152e-228	2.01785179651e-136	2.55934883335e-68	2.49414071527e-22	0.0330018628658
3.95040	0.0324151404798	0.0	7.37712764371e-228	1.7512429633e-136	2.31448570798e-68	2.35400957186e-22	0.0324151404798
3.95090	0.031837843658	0.0	6.14465305073e-228	1.51981184737e-136	2.0929835182e-68	2.22168141379e-22	0.031837843658
3.95140	0.0312698406729	0.0	5.11792266507e-228	1.31892327701e-136	1.89261988329e-68	2.09672572733e-22	0.0312698406729
3.95190	0.0307110012726	0.0	4.26261743682e-228	1.14455199116e-136	1.71138323503e-68	1.97873552721e-22	0.0307110012726
3.95240	0.0301611966702	0.0	3.55013836737e-228	9.93202496352e-137	1.54745287824e-68	1.86732608326e-22	0.0301611966702
3.95290	0.0296202995344	0.0	2.95665388731e-228	8.61839439936e-137	1.39918093186e-68	1.7621337153e-22	0.0296202995344
3.95340	0.0290881839792	0.0	2.46230575888e-228	7.47827121533e-137	1.26507597357e-68	1.66281465255e-22	0.0290881839792
3.95390	0.0285647255532	0.0	2.05054714412e-228	6.48876945109e-137	1.14378822777e-68	1.5690439543e-22	0.0285647255532
3.95440	0.0280498012305	0.0	1.70759085911e-228	5.63001770676e-137	1.03409615175e-68	1.48051448849e-22	0.0280498012305
3.95490	0.0275432893992	0.0	1.42194948728e-228	4.88476260962e-137	9.34894288395e-69	1.39693596511e-22	0.0275432893992
3.95540	0.0270450698521	0.0	1.18405207053e-228	4.23802436821e-137	8.45182266246e-69	1.31803402157e-22	0.0270450698521
3.95590	0.0265550237759	0.0	9.85924636797e-229	3.67679758151e-137	7.64054838819e-69	1.24354935724e-22	0.0265550237759
3.95640	0.0260730337411	0.0	8.20923941421e-229	3.18979136537e-137	6.90692865326e-69	1.17323691455e-22	0.0260730337411
3.95690	0.0255989836913	0.0	6.83515565443e-229	2.76720363687e-137	6.24355144059e-69	1.10686510417e-22	0.0255989836913
3.95740	0.0251327589332	0.0	5.69088987238e-229	2.40052507288e-137	5.64371018071e-69	1.0442150719e-22	0.0251327589332
3.95790	0.0246742461258	0.0	4.73803471832e-229	2.08236884729e-137	5.10133680338e-69	9.85080005112e-23	0.0246742461258
3.95840	0.0242233332704	0.0	3.94459646314e-229	1.80632276156e-137	4.61094112429e-69	9.2926447654e-23	0.0242233332704
3.95890	0.0237799096995	0.0	3.28392483564e-229	1.56682082775e-137	4.16755596904e-69	8.76583823525e-23	0.0237799096995
3.95940	0.0233438660671	0.0	2.73382128374e-229	1.35903174832e-137	3.76668749309e-69	8.26863560733e-23	0.0233438660671
3.95990	0.0229150943374	0.0	2.27579593524e-229	1.1787620727e-137	3.40427020702e-69	7.79938824616e-23	0.0229150943374
3.96040	0.0224934877751	0.0	1.89444848175e-229	1.02237210172e-137	3.07662626274e-69	7.35653847892e-23	0.0224934877751
3.96090	0.022078940934	0.0	1.5769523345e-229	8.86702864113e-138	2.78042859829e-69	6.93861462449e-23	0.022078940934
3.96140	0.0216713496473	0.0	1.31262483925e-229	7.6901270947e-138	2.51266757645e-69	6.54422629143e-23	0.0216713496473
3.96190	0.0212706110165	0.0	1.09256920441e-229	6.66922252883e-138	2.27062078701e-69	6.17205993059e-23	0.0212706110165
3.96240	0.0208766234012	0.0	9.09376185744e-230	5.78366572849e-138	2.05182571352e-69	5.82087462862e-23	0.0208766234012
3.96290	0.0204892864082	0.0	7.56875563255e-230	5.01553708129e-138	1.85405499371e-69	5.48949812949e-23	0.0204892864082
3.96340	0.0201085008814	0.0	6.29929105832e-230	4.34928624696e-138	1.67529402793e-69	5.17682307184e-23	0.0201085008814
3.96390	0.0197341688908	0.0	5.24258103339e-230	3.77141932813e-138	1.51372071377e-69	4.88180343046e-23	0.0197341688908
3.96440	0.0193661937226	0.0	4.36299699174e-230	3.27022728912e-138	1.36768710518e-69	4.60345115103e-23	0.0193661937226
3.96490	0.0190044798677	0.0	3.63087217685e-230	2.83555019152e-138	1.23570281419e-69	4.3408329677e-23	0.0190044798677
3.96540	0.0186489330122	0.0	3.02150482076e-230	2.45857252938e-138	1.11641998992e-69	4.09306739367e-23	0.0186489330122
3.96590	0.0182994600263	0.0	2.51432786165e-230	2.1316455674e-138	1.00861972554e-69	3.85932187545e-23	0.0182994600263
3.96640	0.0179559689538	0.0	2.09221739815e-230	1.84813312433e-138	9.11199757786e-70	3.63881010203e-23	0.0179559689538
3.96690	0.017618369002	0.0	1.74091671664e-230	1.60227771181e-138	8.23163336493e-70	3.43078946057e-23	0.017618369002
3.96740	0.0172865705307	0.0	1.4485565916e-230	1.38908434565e-138	7.43609153201e-70	3.2345586307e-23	0.0172865705307
3.96790	0.0169604850421	0.0	1.20525577993e-230	1.20421969958e-138	6.71722228303e-70	3.04945531003e-23	0.0169604850421
3.96840	0.0166400251704	0.0	1.00278831331e-230	1.04392457839e-138	6.06765665812e-70	2.87485406367e-23	0.0166400251704
3.96890	0.0163251046712	0.0	8.3430642866e-231	9.04937953582e-139	5.48073193368e-70	2.7101642912e-23	0.0163251046712
3.96940	0.016015638411	0.0	6.94109839681e-231	7.84431036361e-139	4.95042412917e-70	2.55482830462e-23	0.016015638411
3.96990	0.0157115423571	0.0	5.77453604947e-231	6.79950063358e-139	4.47128694555e-70	2.40831951135e-23	0.0157115423571
3.97040	0.0154127335671	0.0	4.80388141049e-231	5.89366645344e-139	4.03839652439e-70	2.27014069656e-23	0.0154127335671
3.97090	0.0151191301787	0.0	3.99626006963e-231	5.10834680508e-139	3.64730147415e-70	2.1398223995e-23	0.0151191301787
3.97140	0.0148306513992	0.0	3.32430983417e-231	4.42752965599e-139	3.29397766311e-70	2.01692137868e-23	0.0148306513992
3.97190	0.0145472174954	0.0	2.76525718894e-231	3.83732752441e-139	2.97478732545e-70	1.90101916115e-23	0.0145472174954
3.97240	0.0142687497832	0.0	2.30014836896e-231	3.32569596629e-139	2.68644207021e-70	1.79172067123e-23	0.0142687497832
3.97290	0.0139951706176	0.0	1.91320918098e-231	2.88218931316e-139	2.42596942171e-70	1.68865293444e-23	0.0139951706176
3.97340	0.0137264033823	0.0	1.59131203301e-231	2.49774873859e-139	2.19068255523e-70	1.59146385263e-23	0.0137264033823
3.97390	0.0134623724798	0.0	1.32353223234e-231	2.16451838036e-139	1.97815292376e-70	1.49982104619e-23	0.0134623724798
3.97440	0.0132030033211	0.0	1.10077861195e-231	1.87568580929e-139	1.78618550035e-70	1.41341076002e-23	0.0132030033211
3.97490	0.0129482223156	0.0	9.15486043721e-232	1.62534362557e-139	1.61279638696e-70	1.33193682947e-23	0.0129482223156
3.97540	0.0126979568615	0.0	7.61359477582e-232	1.40836938839e-139	1.45619256411e-70	1.2551197033e-23	0.0126979568615
3.97590	0.0124521353351	0.0	6.33160879288e-232	1.2203214537e-139	1.31475357739e-70	1.18269552025e-23	0.0124521353351
