#time	voltage
-3.48839399856e-07	-3.74784156397e-06
-3.46839399913e-07	-5.71773714283e-06
-3.44839399969e-07	-7.6677397926e-06
-3.42839400026e-07	-9.58909933453e-06
-3.40839400082e-07	-1.15715732923e-05
-3.38839400139e-07	-1.34596925177e-05
-3.36839400196e-07	-1.52921810155e-05
-3.34839400252e-07	-1.70364072316e-05
-3.32839400309e-07	-1.87498929279e-05
-3.30839400365e-07	-2.03400525182e-05
-3.28839400422e-07	-2.18554569117e-05
-3.26839400478e-07	-2.32009162274e-05
-3.24839400535e-07	-2.44414435883e-05
-3.22839400592e-07	-2.54811699108e-05
-3.20839400648e-07	-2.64228462128e-05
-3.18839400705e-07	-2.72497689092e-05
-3.16839400761e-07	-2.80121366565e-05
-3.14839400818e-07	-2.86879667683e-05
-3.12839400874e-07	-2.94046779774e-05
-3.10839400931e-07	-3.00882691096e-05
-3.08839400987e-07	-3.0823937754e-05
-3.06839401044e-07	-3.15611762483e-05
-3.04839401101e-07	-3.2390753879e-05
-3.02839401157e-07	-3.31724038761e-05
-3.00839401214e-07	-3.40910868178e-05
-2.9883940127e-07	-3.49937915369e-05
-2.96839401327e-07	-3.59084180653e-05
-2.94839401383e-07	-3.67305999758e-05
-2.9283940144e-07	-3.75294709696e-05
-2.90839401497e-07	-3.81057211901e-05
-2.88839401553e-07	-3.8608207123e-05
-2.8683940161e-07	-3.89444198957e-05
-2.84839401666e-07	-3.91852989233e-05
-2.82839401723e-07	-3.92510977944e-05
-2.80839401779e-07	-3.92660647078e-05
-2.78839401836e-07	-3.90797028709e-05
-2.76839401893e-07	-3.88393606136e-05
-2.74839401949e-07	-3.85166384329e-05
-2.72839402006e-07	-3.81893702609e-05
-2.70839402062e-07	-3.7788651278e-05
-2.68839402119e-07	-3.7414852422e-05
-2.66839402175e-07	-3.69810917115e-05
-2.64839402232e-07	-3.65608867528e-05
-2.62839402288e-07	-3.61147929503e-05
-2.60839402345e-07	-3.58053069646e-05
-2.58839402402e-07	-3.55172697665e-05
-2.56839402458e-07	-3.53036847223e-05
-2.54839402515e-07	-3.51177091993e-05
-2.52839402571e-07	-3.50779615423e-05
-2.50839402628e-07	-3.50889195789e-05
-2.48839402684e-07	-3.52745677151e-05
-2.46839402741e-07	-3.55895013833e-05
-2.44839402798e-07	-3.60525806679e-05
-2.42839402854e-07	-3.65421718282e-05
-2.40839402911e-07	-3.71638935819e-05
-2.38839402967e-07	-3.77834274468e-05
-2.36839403024e-07	-3.85619676003e-05
-2.3483940308e-07	-3.9351010191e-05
-2.32839403137e-07	-4.02561842226e-05
-2.30839403193e-07	-4.11911216364e-05
-2.2883940325e-07	-4.226904661e-05
-2.26839403307e-07	-4.33444517637e-05
-2.24839403363e-07	-4.45744113352e-05
-2.2283940342e-07	-4.59073384022e-05
-2.20839403476e-07	-4.74313917984e-05
-2.18839403533e-07	-4.9076362578e-05
-2.16839403589e-07	-5.09098955041e-05
-2.14839403646e-07	-5.28031077132e-05
-2.12839403703e-07	-5.4890252025e-05
-2.10839403759e-07	-5.70008431856e-05
-2.08839403816e-07	-5.92616511609e-05
-2.06839403872e-07	-6.15910242078e-05
-2.04839403929e-07	-6.39950177492e-05
-2.02839403985e-07	-6.63939369073e-05
-2.00839404042e-07	-6.88627471154e-05
-1.98839404099e-07	-7.13447607046e-05
-1.96839404155e-07	-7.38865057182e-05
-1.94839404212e-07	-7.63720347123e-05
-1.92839404268e-07	-7.89565986856e-05
-1.90839404325e-07	-8.15160724683e-05
-1.88839404381e-07	-8.42387321109e-05
-1.86839404438e-07	-8.70445497881e-05
-1.84839404494e-07	-8.9928425366e-05
-1.82839404551e-07	-9.27456599577e-05
-1.80839404608e-07	-9.5616923014e-05
-1.78839404664e-07	-9.83243220427e-05
-1.76839404721e-07	-0.000100915221
-1.74839404777e-07	-0.000103262697241
-1.72839404834e-07	-0.000105434702329
-1.7083940489e-07	-0.000107304910364
-1.68839404947e-07	-0.000108983226806
-1.66839405004e-07	-0.000110377980794
-1.6483940506e-07	-0.000111582660017
-1.62839405117e-07	-0.000112523056341
-1.60839405173e-07	-0.000113299446877
-1.5883940523e-07	-0.000113773508194
-1.56839405286e-07	-0.000114067823125
-1.54839405343e-07	-0.000114099529912
-1.52839405399e-07	-0.000113876497111
-1.50839405456e-07	-0.000113396753794
-1.48839405513e-07	-0.000112712258597
-1.46839405569e-07	-0.000111752795044
-1.44839405626e-07	-0.000110556565154
-1.42839405682e-07	-0.000109054096477
-1.40839405739e-07	-0.000107335196786
-1.38839405795e-07	-0.000105324238214
-1.36839405852e-07	-0.000103115047077
-1.34839405909e-07	-0.000100633025557
-1.32839405965e-07	-9.78846562921e-05
-1.30839406022e-07	-9.47295910847e-05
-1.28839406078e-07	-9.13050899548e-05
-1.26839406135e-07	-8.74309762429e-05
-1.24839406191e-07	-8.3100273947e-05
-1.22839406248e-07	-7.8209927411e-05
-1.20839406304e-07	-7.27220670453e-05
-1.18839406361e-07	-6.64781686138e-05
-1.16839406418e-07	-5.94866228785e-05
-1.14839406474e-07	-5.16394400196e-05
-1.12839406531e-07	-4.27662694698e-05
-1.10839406587e-07	-3.27048344547e-05
-1.08839406644e-07	-2.13590282678e-05
-1.068394067e-07	-8.54410782551e-06
-1.04839406757e-07	5.88711714974e-06
-1.02839406814e-07	2.21226141593e-05
-1.0083940687e-07	4.03229238349e-05
-9.88394069267e-08	6.07833137945e-05
-9.68394069833e-08	8.35744650693e-05
-9.48394070398e-08	0.000108993410572
-9.28394070964e-08	0.000137163753455
-9.0839407153e-08	0.000168421176741
-8.88394072095e-08	0.000202864201021
-8.68394072661e-08	0.000240845361083
-8.48394073226e-08	0.000282482425519
-8.28394073792e-08	0.000328102745546
-8.08394074358e-08	0.000377861101466
-7.88394074923e-08	0.000432081826468
-7.68394075489e-08	0.000490891687364
-7.48394076055e-08	0.000554522146221
-7.2839407662e-08	0.000623161621915
-7.08394077186e-08	0.000697062444425
-6.88394077752e-08	0.000776399203663
-6.68394078317e-08	0.000861328626641
-6.48394078883e-08	0.000951935593579
-6.28394079448e-08	0.00104843939022
-6.08394080014e-08	0.00115088714279
-5.8839408058e-08	0.00125943809859
-5.68394081145e-08	0.0013740775705
-5.48394081711e-08	0.00149486214217
-5.28394082277e-08	0.00162185101318
-5.08394082842e-08	0.0017551101125
-4.88394083408e-08	0.00189462006792
-4.68394083974e-08	0.00204042660578
-4.48394084539e-08	0.002192474407
-4.28394085105e-08	0.00235070785275
-4.08394085671e-08	0.00251501274826
-3.88394086236e-08	0.00268534447061
-3.68394086802e-08	0.00286150074015
-3.48394087367e-08	0.00304338960351
-3.28394087933e-08	0.00323077458814
-3.08394088499e-08	0.00342347613161
-2.88394089064e-08	0.00362121412315
-2.6839408963e-08	0.00382387055587
-2.48394090196e-08	0.00403112578758
-2.28394090761e-08	0.00424276865482
-2.08394091327e-08	0.00445852252264
-1.88394091893e-08	0.00467823683981
-1.68394092458e-08	0.00490160675175
-1.48394093024e-08	0.00512832415859
-1.28394093589e-08	0.00535808467506
-1.08394094155e-08	0.00559058433741
-8.83940947207e-09	0.00582545625062
-6.83940952864e-09	0.00606249085086
-4.8394095852e-09	0.00630123340101
-2.83940964177e-09	0.00654144732529
-8.39409698329e-10	0.00678278148771
1.16059024511e-09	0.00702493957385
3.16059018854e-09	0.00726762131872
5.16059013198e-09	0.00751052061209
7.16059007542e-09	0.00775324298626
9.16059001885e-09	0.00799556946031
1.11605899623e-08	0.00823716013521
1.31605899057e-08	0.00847777453404
1.51605898492e-08	0.00871718681973
1.71605897926e-08	0.00895513668813
1.9160589736e-08	0.00919125907084
2.11605896795e-08	0.00942545420048
2.31605896229e-08	0.00965738781206
2.51605895663e-08	0.00988693743208
2.71605895098e-08	0.0101138056636
2.91605894532e-08	0.0103378779885
3.11605893966e-08	0.0105589608636
3.31605893401e-08	0.010776947912
3.51605892835e-08	0.0109916611284
3.7160589227e-08	0.0112029649613
3.91605891704e-08	0.0114107816973
4.11605891138e-08	0.0116150864369
4.31605890573e-08	0.0118157355447
4.51605890007e-08	0.0120126745765
4.71605889441e-08	0.0122057943885
4.91605888876e-08	0.0123950853961
5.1160588831e-08	0.012580469445
5.31605887744e-08	0.0127618867546
5.51605887179e-08	0.0129392687825
5.71605886613e-08	0.013112559599
5.91605886048e-08	0.0132816629821
6.11605885482e-08	0.0134466199516
6.31605884916e-08	0.0136073905053
6.51605884351e-08	0.0137640498222
6.71605883785e-08	0.0139165703527
6.91605883219e-08	0.0140649716589
7.11605882654e-08	0.014209214628
7.31605882088e-08	0.0143494411239
7.51605881522e-08	0.0144855767789
7.71605880957e-08	0.01461767307
7.91605880391e-08	0.0147457222851
8.11605879826e-08	0.0148697528258
8.3160587926e-08	0.0149897931934
8.51605878694e-08	0.0151059041717
8.71605878129e-08	0.0152181630539
8.91605877563e-08	0.0153265319045
9.11605876997e-08	0.0154310431858
9.31605876432e-08	0.0155317298055
9.51605875866e-08	0.0156286314281
9.716058753e-08	0.0157217668753
9.91605874735e-08	0.0158111543957
1.01160587417e-07	0.015896786354
1.0316058736e-07	0.015978701081
1.05160587304e-07	0.0160569338162
1.07160587247e-07	0.0161315079184
1.09160587191e-07	0.0162025407004
1.11160587134e-07	0.0162700317835
1.13160587078e-07	0.0163341580709
1.15160587021e-07	0.0163948916482
1.17160586964e-07	0.0164523054781
1.19160586908e-07	0.0165065679635
1.21160586851e-07	0.0165576414833
1.23160586795e-07	0.0166055705005
1.25160586738e-07	0.0166504677553
1.27160586682e-07	0.0166924410547
1.29160586625e-07	0.0167315269162
1.31160586568e-07	0.0167678051658
1.33160586512e-07	0.0168012539819
1.35160586455e-07	0.0168319959635
1.37160586399e-07	0.0168600874036
1.39160586342e-07	0.0168854924995
1.41160586286e-07	0.0169082745898
1.43160586229e-07	0.0169284294575
1.45160586173e-07	0.0169459965188
1.47160586116e-07	0.0169610468247
1.49160586059e-07	0.0169736265989
1.51160586003e-07	0.0169837531835
1.53160585946e-07	0.0169915018808
1.5516058589e-07	0.0169969005391
1.57160585833e-07	0.0170000022417
1.59160585777e-07	0.0170008299569
1.6116058572e-07	0.0169994850034
1.63160585663e-07	0.0169960145924
1.65160585607e-07	0.0169904564612
1.6716058555e-07	0.016982918529
1.69160585494e-07	0.0169733743483
1.71160585437e-07	0.0169618967725
1.73160585381e-07	0.0169486076732
1.75160585324e-07	0.0169335360645
1.77160585267e-07	0.0169167559892
1.79160585211e-07	0.0168983001598
1.81160585154e-07	0.0168782283583
1.83160585098e-07	0.0168565952669
1.85160585041e-07	0.0168334234591
1.87160584985e-07	0.0168087716411
1.89160584928e-07	0.0167826558915
1.91160584872e-07	0.0167550872085
1.93160584815e-07	0.0167261436444
1.95160584758e-07	0.016695790425
1.97160584702e-07	0.0166642116292
1.99160584645e-07	0.0166313914501
2.01160584589e-07	0.0165974609104
2.03160584532e-07	0.0165625029231
2.05160584476e-07	0.0165265643095
2.07160584419e-07	0.0164896733225
2.09160584362e-07	0.0164518575409
2.11160584306e-07	0.0164131031553
2.13160584249e-07	0.0163734433992
2.15160584193e-07	0.0163329627375
2.17160584136e-07	0.0162916346677
2.1916058408e-07	0.016249461903
2.21160584023e-07	0.0162065170939
2.23160583967e-07	0.016162786092
2.2516058391e-07	0.0161183701734
2.27160583853e-07	0.0160732859614
2.29160583797e-07	0.0160275835271
2.3116058374e-07	0.0159812357808
2.33160583684e-07	0.015934221641
2.35160583627e-07	0.0158865704205
2.37160583571e-07	0.0158383455493
2.39160583514e-07	0.0157896180049
2.41160583457e-07	0.0157402933996
2.43160583401e-07	0.0156904142617
2.45160583344e-07	0.0156399842831
2.47160583288e-07	0.0155890688307
2.49160583231e-07	0.0155377023635
2.51160583175e-07	0.01548586503
2.53160583118e-07	0.0154335700334
2.55160583061e-07	0.0153808771153
2.57160583005e-07	0.015327785448
2.59160582948e-07	0.0152743181456
2.61160582892e-07	0.0152205001439
2.63160582835e-07	0.0151663593248
2.65160582779e-07	0.0151119536122
2.67160582722e-07	0.0150572277338
2.69160582666e-07	0.0150022997901
2.71160582609e-07	0.0149471315816
2.73160582552e-07	0.0148917508535
2.75160582496e-07	0.014836087339
2.77160582439e-07	0.0147802685696
2.79160582383e-07	0.0147242683963
2.81160582326e-07	0.0146681846472
2.8316058227e-07	0.0146120163179
2.85160582213e-07	0.0145557384769
2.87160582156e-07	0.0144993556723
2.891605821e-07	0.0144428698696
2.91160582043e-07	0.0143862547791
2.93160581987e-07	0.014329549462
2.9516058193e-07	0.0142726996405
2.97160581874e-07	0.0142157347582
2.99160581817e-07	0.0141586614594
3.01160581761e-07	0.0141014900769
3.03160581704e-07	0.0140442471561
3.05160581647e-07	0.0139869547253
3.07160581591e-07	0.0139296630791
3.09160581534e-07	0.0138724261248
3.11160581478e-07	0.0138152550307
3.13160581421e-07	0.0137581903785
3.15160581365e-07	0.0137011529932
3.17160581308e-07	0.0136441930311
3.19160581251e-07	0.0135874068829
3.21160581195e-07	0.0135306285071
3.23160581138e-07	0.0134739751529
3.25160581082e-07	0.0134174469815
3.27160581025e-07	0.013361009431
3.29160580969e-07	0.0133046711685
3.31160580912e-07	0.0132484621432
3.33160580856e-07	0.0131923659116
3.35160580799e-07	0.013136375863
3.37160580742e-07	0.0130804700959
3.39160580686e-07	0.01302458725
3.41160580629e-07	0.0129687241461
3.43160580573e-07	0.0129128675449
3.45160580516e-07	0.0128569771609
3.4716058046e-07	0.0128011409116
3.49160580403e-07	0.0127453380305
3.51160580346e-07	0.0126895094894
3.5316058029e-07	0.012633745606
3.55160580233e-07	0.0125779841145
3.57160580177e-07	0.0125223241214
3.5916058012e-07	0.0124667353447
3.61160580064e-07	0.0124113611651
3.63160580007e-07	0.0123560896657
3.6516057995e-07	0.0123009268849
3.67160579894e-07	0.0122458617242
3.69160579837e-07	0.0121909156721
3.71160579781e-07	0.0121361200761
3.73160579724e-07	0.0120815174771
3.75160579668e-07	0.0120270269323
3.77160579611e-07	0.0119726791628
3.79160579555e-07	0.0119183994743
3.81160579498e-07	0.0118642570455
3.83160579441e-07	0.0118101877499
3.85160579385e-07	0.0117562384485
3.87160579328e-07	0.0117023764054
3.89160579272e-07	0.0116486409913
3.91160579215e-07	0.0115949819533
3.93160579159e-07	0.0115415673506
3.95160579102e-07	0.0114883653362
3.97160579045e-07	0.0114354122137
3.99160578989e-07	0.0113827204847
4.01160578932e-07	0.0113303296312
4.03160578876e-07	0.0112782698676
4.05160578819e-07	0.0112265214053
4.07160578763e-07	0.0111750181924
4.09160578706e-07	0.0111237895853
4.1116057865e-07	0.01107286089
4.13160578593e-07	0.0110222537244
4.15160578536e-07	0.0109719230971
4.1716057848e-07	0.0109218407612
4.19160578423e-07	0.0108719892273
4.21160578367e-07	0.0108223325798
4.2316057831e-07	0.0107728563526
4.25160578254e-07	0.0107235687076
4.27160578197e-07	0.0106744077598
4.2916057814e-07	0.0106253244649
4.31160578084e-07	0.0105763227408
4.33160578027e-07	0.0105275522497
4.35160577971e-07	0.0104789132927
4.37160577914e-07	0.0104304830677
4.39160577858e-07	0.0103821769058
4.41160577801e-07	0.0103340680502
4.43160577744e-07	0.0102862296503
4.45160577688e-07	0.0102386692691
4.47160577631e-07	0.0101913432575
4.49160577575e-07	0.0101443235659
4.51160577518e-07	0.0100975789064
4.53160577462e-07	0.0100511271765
4.55160577405e-07	0.010004972157
4.57160577349e-07	0.0099591317252
4.59160577292e-07	0.00991352314862
4.61160577235e-07	0.00986815583885
4.63160577179e-07	0.00982297562075
4.65160577122e-07	0.00977799878331
4.67160577066e-07	0.00973318264129
4.69160577009e-07	0.00968854058776
4.71160576953e-07	0.00964399004236
4.73160576896e-07	0.00959962246391
4.75160576839e-07	0.00955540912241
4.77160576783e-07	0.0095114510863
4.79160576726e-07	0.00946766609299
4.8116057667e-07	0.00942419567827
4.83160576613e-07	0.00938098106299
4.85160576557e-07	0.00933802829379
4.871605765e-07	0.00929531500366
4.89160576444e-07	0.00925288584129
4.91160576387e-07	0.0092107050796
4.9316057633e-07	0.00916885664588
4.95160576274e-07	0.00912729389873
4.97160576217e-07	0.00908615329042
4.99160576161e-07	0.00904532513918
5.01160576104e-07	0.00900483280092
5.03160576048e-07	0.00896470677257
5.05160575991e-07	0.0089249463268
5.07160575934e-07	0.00888550799655
5.09160575878e-07	0.00884640559405
5.11160575821e-07	0.00880758330362
5.13160575765e-07	0.00876906231188
5.15160575708e-07	0.00873067267041
5.17160575652e-07	0.00869253816159
5.19160575595e-07	0.00865452427177
5.21160575539e-07	0.00861662727559
5.23160575482e-07	0.0085788144809
5.25160575425e-07	0.0085410977136
5.27160575369e-07	0.0085034621168
5.29160575312e-07	0.00846600213324
5.31160575256e-07	0.00842865757875
5.33160575199e-07	0.0083914860628
5.35160575143e-07	0.00835444551754
5.37160575086e-07	0.00831767162723
5.39160575029e-07	0.00828103580441
5.41160574973e-07	0.00824465040402
5.43160574916e-07	0.00820850123953
5.4516057486e-07	0.00817261384491
5.47160574803e-07	0.00813700406136
5.49160574747e-07	0.00810157572526
5.5116057469e-07	0.008066311658
5.53160574633e-07	0.00803125034962
5.55160574577e-07	0.00799636382171
5.5716057452e-07	0.00796167427611
5.59160574464e-07	0.00792710821783
5.61160574407e-07	0.00789257463575
5.63160574351e-07	0.00785804376648
5.65160574294e-07	0.00782353177084
5.67160574238e-07	0.00778907909694
5.69160574181e-07	0.00775473824691
5.71160574124e-07	0.00772038437242
5.73160574068e-07	0.00768615850693
5.75160574011e-07	0.00765197518772
5.77160573955e-07	0.00761796931952
5.79160573898e-07	0.00758406367747
5.81160573842e-07	0.00755030794368
5.83160573785e-07	0.00751670639264
5.85160573728e-07	0.00748342102644
5.87160573672e-07	0.00745033134685
5.89160573615e-07	0.00741753248131
5.91160573559e-07	0.00738494420725
5.93160573502e-07	0.00735269134767
5.95160573446e-07	0.00732066471009
5.97160573389e-07	0.00728892116523
5.99160573333e-07	0.00725746329075
6.01160573276e-07	0.00722632384116
6.03160573219e-07	0.00719547916721
6.05160573163e-07	0.00716485963143
6.07160573106e-07	0.00713449218306
6.0916057305e-07	0.0071044347921
6.11160572993e-07	0.00707460135134
6.13160572937e-07	0.00704501134792
6.1516057288e-07	0.00701558126328
6.17160572823e-07	0.00698640966451
6.19160572767e-07	0.00695739253182
6.2116057271e-07	0.00692858011851
6.23160572654e-07	0.00689995410508
6.25160572597e-07	0.00687153725319
6.27160572541e-07	0.00684330773147
6.29160572484e-07	0.00681532842116
6.31160572427e-07	0.00678764097922
6.33160572371e-07	0.0067603272252
6.35160572314e-07	0.0067332120692
6.37160572258e-07	0.00670651015225
6.39160572201e-07	0.00668009643738
6.41160572145e-07	0.00665405734339
6.43160572088e-07	0.00662830477623
6.45160572032e-07	0.00660279527444
6.47160571975e-07	0.0065775171976
6.49160571918e-07	0.00655255691514
6.51160571862e-07	0.00652781730767
6.53160571805e-07	0.00650332402763
6.55160571749e-07	0.0064790210168
6.57160571692e-07	0.00645485898028
6.59160571636e-07	0.00643077330449
6.61160571579e-07	0.00640677368311
6.63160571522e-07	0.00638286575213
6.65160571466e-07	0.0063590551399
6.67160571409e-07	0.0063352964214
6.69160571353e-07	0.00631160987386
6.71160571296e-07	0.00628802554824
6.7316057124e-07	0.00626461892603
6.75160571183e-07	0.0062413213114
6.77160571127e-07	0.00621825450053
6.7916057107e-07	0.00619540639067
6.81160571013e-07	0.00617284656858
6.83160570957e-07	0.00615044713047
6.851605709e-07	0.00612824110245
6.87160570844e-07	0.00610622094169
6.89160570787e-07	0.0060844481531
6.91160570731e-07	0.00606284576635
6.93160570674e-07	0.00604147466276
6.95160570617e-07	0.00602024598418
6.97160570561e-07	0.00599921292468
6.99160570504e-07	0.005978244462
7.01160570448e-07	0.00595744371947
7.03160570391e-07	0.00593680265039
7.05160570335e-07	0.00591628455613
7.07160570278e-07	0.00589583218077
7.09160570221e-07	0.00587552593125
7.11160570165e-07	0.00585522625026
7.13160570108e-07	0.00583496935546
7.15160570052e-07	0.00581462043639
7.17160569995e-07	0.00579432701448
7.19160569939e-07	0.00577394023946
7.21160569882e-07	0.00575359995989
7.23160569826e-07	0.00573327162418
7.25160569769e-07	0.00571302845561
7.27160569712e-07	0.00569287735194
7.29160569656e-07	0.00567297739214
7.31160569599e-07	0.00565326398847
7.33160569543e-07	0.0056338511602
7.35160569486e-07	0.00561470478913
7.3716056943e-07	0.00559585909207
7.39160569373e-07	0.00557724499732
7.41160569316e-07	0.00555897539658
7.4316056926e-07	0.00554089856088
7.45160569203e-07	0.00552309423734
7.47160569147e-07	0.00550536199221
7.4916056909e-07	0.00548775612198
7.51160569034e-07	0.00547026185595
7.53160568977e-07	0.00545281250179
7.55160568921e-07	0.00543538746895
7.57160568864e-07	0.00541795041227
7.59160568807e-07	0.00540048649841
7.61160568751e-07	0.00538295874541
7.63160568694e-07	0.00536544794197
7.65160568638e-07	0.00534793271679
7.67160568581e-07	0.00533044200312
7.69160568525e-07	0.00531297511759
7.71160568468e-07	0.00529552780803
7.73160568411e-07	0.00527826866557
7.75160568355e-07	0.00526097300372
7.77160568298e-07	0.00524380181175
7.79160568242e-07	0.00522668594683
7.81160568185e-07	0.00520969120208
7.83160568129e-07	0.00519277674986
7.85160568072e-07	0.00517602409864
7.87160568016e-07	0.0051592528429
7.89160567959e-07	0.00514257750355
7.91160567902e-07	0.0051259166156
7.93160567846e-07	0.00510939296297
7.95160567789e-07	0.00509284979718
7.97160567733e-07	0.00507630337832
7.99160567676e-07	0.00505962026861
8.0116056762e-07	0.00504292114038
8.03160567563e-07	0.00502611763222
8.05160567506e-07	0.00500924906165
8.0716056745e-07	0.00499230845479
8.09160567393e-07	0.00497536019024
8.11160567337e-07	0.00495826862835
8.1316056728e-07	0.00494118562712
8.15160567224e-07	0.00492401712598
8.17160567167e-07	0.00490686030597
8.1916056711e-07	0.00488959759437
8.21160567054e-07	0.00487239674698
8.23160566997e-07	0.00485516091863
8.25160566941e-07	0.0048379738025
8.27160566884e-07	0.00482074825122
8.29160566828e-07	0.00480362442693
8.31160566771e-07	0.00478656441563
8.33160566715e-07	0.004769585469
8.35160566658e-07	0.00475262646466
8.37160566601e-07	0.00473577478611
8.39160566545e-07	0.00471892059712
8.41160566488e-07	0.00470211971737
8.43160566432e-07	0.00468531890587
8.45160566375e-07	0.00466856384022
8.47160566319e-07	0.0046518080096
8.49160566262e-07	0.00463506690059
8.51160566205e-07	0.00461827609593
8.53160566149e-07	0.00460152913323
8.55160566092e-07	0.00458475789272
8.57160566036e-07	0.00456801780026
8.59160565979e-07	0.00455132218485
8.61160565923e-07	0.00453473870362
8.63160565866e-07	0.0045182554727
8.6516056581e-07	0.00450190510365
8.67160565753e-07	0.00448565700701
8.69160565696e-07	0.00446957545049
8.7116056564e-07	0.00445362714498
8.73160565583e-07	0.0044379085709
8.75160565527e-07	0.00442231636401
8.7716056547e-07	0.00440692526512
8.79160565414e-07	0.00439173089451
8.81160565357e-07	0.00437671976012
8.831605653e-07	0.0043618756128
8.85160565244e-07	0.00434724979901
8.87160565187e-07	0.00433278058671
8.89160565131e-07	0.00431852388519
8.91160565074e-07	0.00430437633642
8.93160565018e-07	0.00429044089271
8.95160564961e-07	0.00427659907521
8.97160564904e-07	0.00426290278922
8.99160564848e-07	0.00424925682188
9.01160564791e-07	0.00423579993298
9.03160564735e-07	0.00422242473911
9.05160564678e-07	0.00420917850644
9.07160564622e-07	0.00419596102175
9.09160564565e-07	0.00418286350459
9.11160564509e-07	0.00416964695834
9.13160564452e-07	0.0041565136215
9.15160564395e-07	0.00414338942359
9.17160564339e-07	0.00413035001941
9.19160564282e-07	0.00411735125706
9.21160564226e-07	0.00410445956815
9.23160564169e-07	0.00409158434325
9.25160564113e-07	0.00407885527364
9.27160564056e-07	0.00406624768851
9.29160563999e-07	0.00405388650987
9.31160563943e-07	0.00404161666183
9.33160563886e-07	0.00402954940897
9.3516056383e-07	0.00401756427586
9.37160563773e-07	0.00400570597412
9.39160563717e-07	0.00399389863915
9.4116056366e-07	0.00398215742646
9.43160563604e-07	0.00397033528738
9.45160563547e-07	0.00395858080219
9.4716056349e-07	0.00394673349993
9.49160563434e-07	0.00393491986309
9.51160563377e-07	0.00392300515858
9.53160563321e-07	0.00391107158116
9.55160563264e-07	0.00389911492839
9.57160563208e-07	0.00388718913673
9.59160563151e-07	0.00387533552416
9.61160563094e-07	0.00386353226021
9.63160563038e-07	0.00385179851187
9.65160562981e-07	0.00384022466734
9.67160562925e-07	0.00382880559003
9.69160562868e-07	0.00381759369996
9.71160562812e-07	0.00380654745331
9.73160562755e-07	0.00379573769891
9.75160562699e-07	0.00378508812614
9.77160562642e-07	0.00377477325285
9.79160562585e-07	0.00376459331089
9.81160562529e-07	0.00375463449144
9.83160562472e-07	0.00374479872753
9.85160562416e-07	0.00373514215359
9.87160562359e-07	0.00372548066707
9.89160562303e-07	0.00371599055655
9.91160562246e-07	0.0037064726088
9.93160562189e-07	0.00369695220782
9.95160562133e-07	0.0036873259223
9.97160562076e-07	0.00367763500828
9.9916056202e-07	0.0036678627441
1.00116056196e-06	0.00365814445653
1.00316056191e-06	0.0036482729564
1.00516056185e-06	0.00363841438939
1.00716056179e-06	0.00362850076138
1.00916056174e-06	0.00361861895421
1.01116056168e-06	0.00360868250686
1.01316056162e-06	0.00359883010839
1.01516056157e-06	0.00358895722045
1.01716056151e-06	0.00357922395848
1.01916056145e-06	0.00356950238315
1.0211605614e-06	0.00355993348196
1.02316056134e-06	0.00355034478822
1.02516056128e-06	0.00354082687952
1.02716056123e-06	0.00353135157748
1.02916056117e-06	0.00352203039805
1.03116056111e-06	0.0035126852501
1.03316056106e-06	0.00350333978069
1.035160561e-06	0.00349400795612
1.03716056095e-06	0.00348466259653
1.03916056089e-06	0.00347528797987
1.04116056083e-06	0.00346587547034
1.04316056078e-06	0.00345639616235
1.04516056072e-06	0.00344688390436
1.04716056066e-06	0.0034372650374
1.04916056061e-06	0.00342767600351
1.05116056055e-06	0.00341808312531
1.05316056049e-06	0.00340852089905
1.05516056044e-06	0.00339892504311
1.05716056038e-06	0.00338938661346
1.05916056032e-06	0.0033798788438
1.06116056027e-06	0.0033704028753
1.06316056021e-06	0.00336086377489
1.06516056015e-06	0.00335133994245
1.0671605601e-06	0.00334174661605
1.06916056004e-06	0.00333214120157
1.07116055998e-06	0.00332249474911
1.07316055993e-06	0.00331289850621
1.07516055987e-06	0.00330323385974
1.07716055981e-06	0.0032936483432
1.07916055976e-06	0.00328415416519
1.0811605597e-06	0.0032747781228
1.08316055964e-06	0.00326545573995
1.08516055959e-06	0.0032562416823
1.08716055953e-06	0.00324709113301
1.08916055947e-06	0.00323806181917
1.09116055942e-06	0.00322907478481
1.09316055936e-06	0.00322024285806
1.0951605593e-06	0.00321142688882
1.09716055925e-06	0.00320273726225
1.09916055919e-06	0.00319414590852
1.10116055913e-06	0.00318570681516
1.10316055908e-06	0.00317728647957
1.10516055902e-06	0.00316895744718
1.10716055897e-06	0.00316061449182
1.10916055891e-06	0.00315234773359
1.11116055885e-06	0.00314411341425
1.1131605588e-06	0.00313601132795
1.11516055874e-06	0.00312791785154
1.11716055868e-06	0.0031199345159
1.11916055863e-06	0.0031120300169
1.12116055857e-06	0.00310417655416
1.12316055851e-06	0.00309638284809
1.12516055846e-06	0.00308870816275
1.1271605584e-06	0.0030811336164
1.12916055834e-06	0.00307370366982
1.13116055829e-06	0.00306634952837
1.13316055823e-06	0.00305912205698
1.13516055817e-06	0.00305190554783
1.13716055812e-06	0.00304471779017
1.13916055806e-06	0.00303751248036
1.141160558e-06	0.00303036737536
1.14316055795e-06	0.00302315794607
1.14516055789e-06	0.00301595336443
1.14716055783e-06	0.00300863517552
1.14916055778e-06	0.00300131529066
1.15116055772e-06	0.00299393684181
